Checksum Id Operacao;Data do Inicio;Data da Deflagracao;Tipo de Operacao;Area;Sigla Unidade Federativa;Sigla Unidade Institucional;Atuacao em Territorio Indigena;Atuacao em Territorio de Fronteira;Qtd Prisao em Flagrante;Qtd Prisao Preventiva;Qtd Prisao Temporaria;Qtd Mandado de Busca e Apreesao;Qtd Valores Apreendidos;Qtd Valores Apreendidos i11;Qtd Valores Descapitalizados;Qtd Prejuizos Causados a Uniao;Proib Ausentar Comarca;Proib Acesso ou Freq;Comparecimento Juizo;Qtd Fianca;Qtd Internacao Prov;Proib Contato;Mand Jud Caut Assec;Recol Domic Noturno;Susp Ex Func Pub A E;Monit Eletronica
1edcd7c7e2e710ff9c1875da7099b273;16/11/2023;07/11/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;PR;DPF/GRA/PR                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;R$44.283,00;;;;0;0;0;0;0;0;0;0;0;0
4de95555feeaf564fb643c0f44ff3138;07/12/2023;07/11/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;BA;SR/PF/BA                                                        ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
f41ce28b7e64935c108bb80cccfc2efe;07/12/2023;07/11/2023;Operacao Simples ;Tráfico de Armas                                                                                                                ;BA;DPF/PSO/BA                                                      ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
1ecce3079169f13f52ca1e8e698c2ef5;07/12/2020;06/11/2023;Operacao Comum   ;Crimes Fazendários                                                                                                              ;SP;DPF/AQA/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$4.175,00;;;R$3.442,00;0;0;0;0;0;0;0;0;0;0
3be6ebc8a707a5d58d899e2b52bd4619;04/09/2023;06/11/2023;Operacao Especial;Tráfico de Drogas                                                                                                               ;MA;SR/PF/MA                                                        ;Sim;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
212df70cdf283128be6b1674eecdbb16;09/10/2023;06/11/2023;Operacao Especial;Crimes de Ódio e Pornografia Infantil                                                                                           ;SP;DPF/SOD/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
f92662593797836f33835ff28682fad1;18/10/2023;06/11/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;MS;DPF/NVI/MS                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;R$284.059,35;;;;0;0;0;0;0;0;0;0;0;0
309f4e1a0d301cff601f4b64fae112ba;30/10/2023;06/11/2023;Operacao Comum   ;Crimes Fazendários                                                                                                              ;PB;DPF/CGE/PB                                                      ;Nao;                                                                                                                                ;0;0;0;4;R$2.038,00;;;;0;0;0;0;0;0;0;0;0;0
4e49518eaa3150a50f866127983b744f;06/11/2023;06/11/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;AC;DPF/EPA/AC                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
57cc509d45caca096ee5b0cf2d785592;06/11/2023;06/11/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/MGA/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$2.494.803,00;;;;0;0;0;0;0;0;0;0;0;0
e836b50300a705505c2f606f772d1060;06/11/2023;06/11/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/FIG/PR                                                      ;Nao;Paraguai                                                                                                                        ;5;0;0;0;R$530.200,33;;;R$286.829,24;0;0;0;0;0;0;0;0;0;0
a31eddbac792f5ab7e1dae1b2040093f;06/11/2023;06/11/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;RS;DPF/SAG/RS                                                      ;Nao;Argentina                                                                                                                       ;0;0;0;0;R$11.754,00;;;;0;0;0;0;0;0;0;0;0;0
fbe0452c6aaf5ae4f65cc802298f9693;06/11/2023;06/11/2023;Operacao Simples ;Fraudes Bancárias                                                                                                               ;DF;SR/PF/DF                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
a70f44f3cda4e7679f8a731d6cce58a5;06/11/2023;06/11/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;CE;SR/PF/CE                                                        ;Nao;                                                                                                                                ;1;0;0;0;R$500,00;;;;0;0;0;0;0;0;0;0;0;0
fe17f53887eb408f24e042210315f071;06/11/2023;06/11/2023;Operacao de Apoio;Crimes Fazendários                                                                                                              ;DF;SR/PF/DF                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
bc9b95d7a121886caa00a40da4dd6057;06/11/2023;06/11/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;DF;SR/PF/DF                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
b7b9afd39320e7e74fd84e389dabbc91;06/11/2023;06/11/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;SC;DPF/DCQ/SC                                                      ;Nao;Argentina                                                                                                                       ;0;0;0;0;R$7.623,80;;;;0;0;0;0;0;0;0;0;0;0
fa0a3abdda3dff24a053c26f30d8fc01;06/11/2023;06/11/2023;Operacao Simples ;Tráfico de Armas                                                                                                                ;AC;DPF/CZS/AC                                                      ;Nao;Peru                                                                                                                            ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
